matchId,tier,rank
NA1_5327401856,PLATINUM,I
NA1_5326979796,PLATINUM,I
NA1_5326647291,PLATINUM,I
NA1_5326626444,PLATINUM,I
NA1_5326580011,PLATINUM,I
NA1_5326332815,PLATINUM,I
NA1_5326309197,PLATINUM,I
NA1_5341988529,PLATINUM,I
NA1_5341948820,PLATINUM,I
NA1_5341936651,PLATINUM,I
NA1_5351477996,PLATINUM,I
NA1_5349172765,PLATINUM,I
NA1_5348623880,PLATINUM,I
NA1_5348601748,PLATINUM,I
NA1_5348576360,PLATINUM,I
NA1_5348540419,PLATINUM,I
NA1_5348513457,PLATINUM,I
NA1_5348482659,PLATINUM,I
NA1_5348465702,PLATINUM,I
NA1_5348406653,PLATINUM,I
NA1_5344114277,PLATINUM,I
NA1_5344091253,PLATINUM,I
NA1_5344068402,PLATINUM,I
NA1_5344053016,PLATINUM,I
NA1_5342033030,PLATINUM,I
NA1_5342004741,PLATINUM,I
NA1_5341855344,PLATINUM,I
NA1_5341263893,PLATINUM,I
NA1_5341230647,PLATINUM,I
NA1_5326785571,PLATINUM,I
NA1_5326750802,PLATINUM,II
NA1_5349606870,PLATINUM,I
NA1_5349561524,PLATINUM,I
NA1_5349520112,PLATINUM,I
NA1_5349477592,PLATINUM,I
NA1_5349446416,PLATINUM,I
NA1_5349402717,PLATINUM,I
NA1_5349379148,PLATINUM,I
NA1_5349345360,PLATINUM,I
NA1_5349317743,PLATINUM,I
NA1_5349272166,PLATINUM,I
NA1_5349247408,PLATINUM,I
NA1_5349221933,PLATINUM,I
NA1_5348912512,PLATINUM,I
NA1_5348886059,PLATINUM,I
NA1_5348854621,PLATINUM,I
NA1_5348827566,PLATINUM,I
NA1_5348796186,PLATINUM,I
NA1_5348766009,PLATINUM,I
NA1_5348729873,PLATINUM,I
NA1_5348692855,PLATINUM,I
NA1_5348657938,PLATINUM,I
NA1_5348625021,PLATINUM,I
NA1_5348600279,PLATINUM,I
NA1_5348574085,PLATINUM,I
NA1_5348540646,PLATINUM,I
NA1_5348519212,PLATINUM,I
NA1_5348481055,PLATINUM,I
NA1_5348455534,PLATINUM,I
NA1_5348432664,PLATINUM,I
NA1_5346690200,PLATINUM,I
NA1_5346653358,PLATINUM,I
NA1_5346626793,PLATINUM,I
NA1_5346599841,PLATINUM,I
NA1_5346568359,PLATINUM,I
NA1_5346539652,PLATINUM,I
NA1_5346507014,PLATINUM,I
NA1_5344204577,PLATINUM,I
NA1_5343500314,PLATINUM,I
NA1_5343360829,PLATINUM,I
NA1_5343335711,PLATINUM,I
NA1_5343316757,PLATINUM,I
NA1_5343292293,PLATINUM,I
NA1_5343266329,PLATINUM,I
NA1_5343247025,PLATINUM,I
NA1_5343224057,PLATINUM,I
NA1_5337222331,PLATINUM,I
NA1_5337167234,PLATINUM,I
NA1_5337132681,PLATINUM,I
NA1_5336452538,PLATINUM,I
NA1_5336408607,PLATINUM,I
NA1_5336372781,PLATINUM,I
NA1_5336327724,PLATINUM,I
NA1_5336289991,EMERALD,IV
NA1_5335612392,PLATINUM,I
NA1_5335573072,PLATINUM,I
NA1_5335533613,PLATINUM,I
NA1_5335471017,PLATINUM,I
NA1_5334892197,PLATINUM,I
NA1_5334869086,PLATINUM,I
NA1_5334837798,PLATINUM,I
NA1_5334828024,PLATINUM,I
NA1_5334795891,PLATINUM,I
NA1_5334771732,PLATINUM,I
NA1_5334194676,PLATINUM,I
NA1_5334168286,PLATINUM,I
NA1_5334139737,PLATINUM,I
NA1_5334115108,PLATINUM,I
NA1_5334093752,PLATINUM,I
NA1_5334074558,PLATINUM,I
NA1_5334061435,PLATINUM,I
NA1_5333725550,PLATINUM,I
NA1_5333699217,PLATINUM,I
NA1_5333582216,PLATINUM,I
NA1_5333560845,PLATINUM,I
NA1_5333512769,PLATINUM,I
NA1_5332894334,PLATINUM,I
NA1_5332867645,EMERALD,IV
NA1_5332831846,PLATINUM,I
NA1_5332821492,PLATINUM,I
NA1_5332808202,PLATINUM,I
NA1_5332790186,PLATINUM,I
NA1_5332771595,PLATINUM,I
NA1_5332756837,PLATINUM,II
NA1_5331900165,EMERALD,I
NA1_5331868811,PLATINUM,I
NA1_5331840291,PLATINUM,I
NA1_5331818527,PLATINUM,I
NA1_5331792024,PLATINUM,I
NA1_5330800296,PLATINUM,I
NA1_5330773568,PLATINUM,I
NA1_5330748627,PLATINUM,I
NA1_5330666189,PLATINUM,I
NA1_5330631003,PLATINUM,I
NA1_5330042106,PLATINUM,I
NA1_5330015560,PLATINUM,I
NA1_5329991674,PLATINUM,I
NA1_5329651899,PLATINUM,I
NA1_5329628683,PLATINUM,I
NA1_5329611772,PLATINUM,I
NA1_5332984093,PLATINUM,I
NA1_5332958248,PLATINUM,I
NA1_5331332258,PLATINUM,I
NA1_5330867663,PLATINUM,I
NA1_5330853575,PLATINUM,I
NA1_5330239049,PLATINUM,I
NA1_5330228463,PLATINUM,I
NA1_5330161654,PLATINUM,I
NA1_5330153715,PLATINUM,I
NA1_5330123324,PLATINUM,I
NA1_5327692558,PLATINUM,I
NA1_5326860294,PLATINUM,I
NA1_5347101476,PLATINUM,I
NA1_5347086009,PLATINUM,I
NA1_5347061452,PLATINUM,I
NA1_5347036198,PLATINUM,I
NA1_5347027287,PLATINUM,I
NA1_5347004089,PLATINUM,I
NA1_5346987749,PLATINUM,I
NA1_5346964706,PLATINUM,I
NA1_5346955787,PLATINUM,I
NA1_5346940396,PLATINUM,I
NA1_5346922390,PLATINUM,I
NA1_5346909329,PLATINUM,I
NA1_5346895164,PLATINUM,I
NA1_5346886063,PLATINUM,I
NA1_5345651683,PLATINUM,I
NA1_5345625701,PLATINUM,I
NA1_5345607614,PLATINUM,I
NA1_5345584097,PLATINUM,IV
NA1_5345559335,PLATINUM,I
NA1_5345539626,PLATINUM,I
NA1_5345524547,PLATINUM,I
NA1_5345506319,PLATINUM,I
NA1_5345302088,PLATINUM,I
NA1_5345279074,PLATINUM,I
NA1_5344170983,PLATINUM,I
NA1_5344135406,PLATINUM,I
NA1_5344112795,PLATINUM,I
NA1_5344092849,PLATINUM,I
NA1_5344070101,PLATINUM,I
NA1_5344045490,PLATINUM,I
NA1_5344028682,PLATINUM,I
NA1_5344010859,PLATINUM,I
NA1_5344004260,PLATINUM,I
NA1_5341721434,PLATINUM,I
NA1_5341709769,PLATINUM,I
NA1_5341689601,PLATINUM,I
NA1_5341680564,PLATINUM,I
NA1_5340939188,PLATINUM,I
NA1_5340922285,PLATINUM,I
NA1_5340907336,PLATINUM,I
NA1_5340899220,PLATINUM,I
NA1_5340248888,PLATINUM,I
NA1_5340235095,PLATINUM,I
NA1_5340214716,PLATINUM,I
NA1_5340197942,PLATINUM,I
NA1_5340176170,PLATINUM,I
NA1_5340161480,PLATINUM,I
NA1_5340158929,PLATINUM,I
NA1_5336135953,PLATINUM,I
NA1_5336114794,PLATINUM,I
NA1_5336084309,PLATINUM,I
NA1_5334627169,PLATINUM,I
NA1_5334609456,PLATINUM,I
NA1_5334597393,PLATINUM,I
NA1_5331396603,PLATINUM,I
NA1_5351377712,PLATINUM,I
NA1_5351364737,PLATINUM,I
NA1_5350846531,PLATINUM,I
NA1_5350819437,PLATINUM,I
NA1_5350795545,PLATINUM,I
NA1_5350780797,PLATINUM,I
NA1_5350754171,PLATINUM,I
NA1_5350731319,PLATINUM,I
NA1_5350149590,PLATINUM,I
NA1_5350078061,PLATINUM,I
NA1_5348675222,PLATINUM,I
NA1_5348637529,PLATINUM,I
NA1_5348607985,PLATINUM,I
NA1_5348583743,PLATINUM,I
NA1_5348555601,PLATINUM,I
NA1_5348114091,PLATINUM,I
NA1_5348083865,PLATINUM,I
NA1_5347104219,PLATINUM,I
NA1_5347079182,PLATINUM,I
NA1_5346586230,PLATINUM,I
NA1_5346556909,PLATINUM,I
NA1_5346499672,PLATINUM,I
NA1_5346469517,PLATINUM,II
NA1_5345789263,PLATINUM,I
NA1_5345757969,PLATINUM,I
NA1_5345724321,PLATINUM,I
NA1_5345697237,PLATINUM,I
NA1_5345669363,PLATINUM,I
NA1_5345142381,PLATINUM,I
NA1_5345090868,PLATINUM,I
NA1_5345056641,PLATINUM,I
NA1_5344284255,PLATINUM,I
NA1_5344256290,PLATINUM,I
NA1_5344223281,PLATINUM,I
NA1_5344206091,PLATINUM,I
NA1_5344123522,PLATINUM,I
NA1_5344104345,PLATINUM,I
NA1_5343788282,PLATINUM,I
NA1_5343769431,PLATINUM,I
NA1_5343665607,PLATINUM,I
NA1_5343636078,PLATINUM,I
NA1_5343611812,PLATINUM,I
NA1_5343240490,PLATINUM,I
NA1_5342994038,PLATINUM,I
NA1_5342951416,PLATINUM,I
NA1_5342891299,PLATINUM,I
NA1_5342848812,PLATINUM,I
NA1_5341157202,PLATINUM,I
NA1_5341132369,PLATINUM,I
NA1_5340555886,PLATINUM,I
NA1_5340534665,PLATINUM,I
NA1_5340497131,PLATINUM,I
NA1_5340467412,PLATINUM,I
NA1_5340435004,PLATINUM,I
NA1_5339703857,PLATINUM,I
NA1_5339694816,PLATINUM,I
NA1_5339657874,PLATINUM,I
NA1_5339613053,PLATINUM,I
NA1_5338756578,PLATINUM,I
NA1_5338727589,PLATINUM,I
NA1_5338255023,PLATINUM,I
NA1_5338217015,PLATINUM,I
NA1_5338014298,PLATINUM,I
NA1_5337987324,PLATINUM,I
NA1_5337193360,PLATINUM,I
NA1_5337108734,PLATINUM,I
NA1_5336386243,PLATINUM,I
NA1_5336293192,PLATINUM,I
NA1_5334085332,PLATINUM,I
NA1_5334066709,PLATINUM,I
NA1_5332806202,PLATINUM,I
NA1_5332458121,PLATINUM,I
NA1_5332438965,PLATINUM,I
NA1_5331639939,PLATINUM,I
NA1_5331622715,PLATINUM,I
NA1_5331598940,PLATINUM,I
NA1_5331225455,PLATINUM,I
NA1_5331203190,PLATINUM,I
NA1_5331184338,PLATINUM,I
NA1_5331122925,PLATINUM,I
NA1_5331096033,PLATINUM,I
NA1_5331076073,PLATINUM,I
NA1_5330541782,PLATINUM,I
NA1_5330512680,PLATINUM,I
NA1_5330101023,PLATINUM,I
NA1_5330072098,PLATINUM,I
NA1_5329420215,PLATINUM,I
NA1_5328765824,PLATINUM,I
NA1_5328551900,PLATINUM,I
NA1_5328534313,PLATINUM,I
NA1_5328088864,PLATINUM,I
NA1_5328025542,PLATINUM,I
NA1_5327891244,PLATINUM,I
NA1_5327376083,PLATINUM,I
NA1_5327347131,PLATINUM,I
NA1_5327324873,PLATINUM,III
NA1_5326638616,PLATINUM,I
NA1_5350982118,PLATINUM,I
NA1_5350329605,PLATINUM,I
NA1_5349062981,PLATINUM,I
NA1_5349052932,PLATINUM,I
NA1_5349038507,PLATINUM,I
NA1_5349028022,PLATINUM,I
NA1_5349022142,PLATINUM,I
NA1_5348257275,PLATINUM,I
NA1_5348251347,PLATINUM,I
NA1_5347716520,PLATINUM,I
NA1_5340851561,PLATINUM,I
NA1_5333984235,PLATINUM,I
NA1_5333973950,PLATINUM,I
NA1_5333946642,PLATINUM,I
NA1_5333933857,PLATINUM,I
NA1_5333930791,PLATINUM,I
NA1_5333515438,PLATINUM,I
NA1_5333510822,PLATINUM,I
NA1_5333400603,PLATINUM,I
NA1_5333388993,PLATINUM,I
NA1_5333374089,PLATINUM,I
NA1_5333351929,PLATINUM,I
NA1_5333329612,PLATINUM,I
NA1_5333323211,PLATINUM,I
NA1_5333314774,PLATINUM,I
NA1_5333296508,PLATINUM,I
NA1_5333291481,PLATINUM,I
NA1_5333289213,PLATINUM,I
NA1_5333282303,PLATINUM,I
NA1_5332683932,PLATINUM,I
NA1_5332674129,PLATINUM,I
NA1_5332138207,PLATINUM,I
NA1_5332083668,PLATINUM,II
NA1_5332081774,PLATINUM,I
NA1_5332047702,PLATINUM,I
NA1_5331555235,PLATINUM,III
NA1_5330954671,PLATINUM,I
NA1_5330243013,PLATINUM,I
NA1_5329321977,PLATINUM,I
NA1_5329056088,PLATINUM,I
NA1_5329039001,PLATINUM,I
NA1_5328594636,PLATINUM,I
NA1_5328576422,PLATINUM,I
NA1_5328379037,PLATINUM,I
NA1_5328359062,PLATINUM,I
NA1_5328340300,PLATINUM,I
NA1_5328332635,PLATINUM,II
NA1_5328323897,PLATINUM,I
NA1_5327728711,PLATINUM,I
NA1_5327726867,PLATINUM,I
NA1_5327718172,PLATINUM,I
NA1_5327318931,PLATINUM,I
NA1_5327232518,PLATINUM,I
NA1_5327178076,PLATINUM,I
NA1_5327082796,PLATINUM,I
NA1_5326756739,PLATINUM,I
NA1_5326687413,PLATINUM,IV
NA1_5326603422,PLATINUM,I
NA1_5326586010,PLATINUM,I
NA1_5326560237,PLATINUM,I
NA1_5326512515,PLATINUM,I
NA1_5326481044,PLATINUM,I
NA1_5342089002,PLATINUM,I
NA1_5340727471,PLATINUM,I
NA1_5340701976,PLATINUM,I
NA1_5340667814,PLATINUM,I
NA1_5340625142,PLATINUM,I
NA1_5340592438,PLATINUM,I
NA1_5340213510,PLATINUM,I
NA1_5340195177,PLATINUM,I
NA1_5340175708,PLATINUM,I
NA1_5340161205,PLATINUM,I
NA1_5340145589,PLATINUM,I
NA1_5339974722,PLATINUM,I
NA1_5339949084,PLATINUM,I
NA1_5339940261,PLATINUM,I
NA1_5339908229,PLATINUM,I
NA1_5339874061,PLATINUM,I
NA1_5339828059,PLATINUM,I
NA1_5338123101,EMERALD,II
NA1_5338085839,PLATINUM,I
NA1_5350408308,PLATINUM,I
NA1_5350363173,PLATINUM,I
NA1_5350331855,PLATINUM,I
NA1_5350296949,PLATINUM,I
NA1_5350189452,PLATINUM,I
NA1_5350154377,PLATINUM,I
NA1_5350128370,PLATINUM,I
NA1_5349731995,PLATINUM,I
NA1_5345976130,PLATINUM,I
NA1_5341496700,PLATINUM,I
NA1_5341476121,PLATINUM,I
NA1_5341154432,PLATINUM,I
NA1_5340706074,PLATINUM,I
NA1_5340690007,PLATINUM,I
NA1_5340565616,PLATINUM,I
NA1_5340524587,PLATINUM,I
NA1_5340423697,PLATINUM,I
NA1_5340405240,PLATINUM,I
NA1_5340379123,PLATINUM,I
NA1_5340356107,PLATINUM,I
NA1_5333553055,PLATINUM,I
NA1_5333527742,PLATINUM,I
NA1_5331752567,PLATINUM,I
NA1_5331728963,PLATINUM,I
NA1_5330000341,PLATINUM,I
NA1_5329975278,PLATINUM,I
NA1_5327620676,PLATINUM,I
NA1_5327587948,PLATINUM,I
NA1_5327567753,PLATINUM,I
NA1_5327531685,PLATINUM,I
NA1_5327451820,PLATINUM,I
NA1_5327412477,PLATINUM,I
NA1_5327020200,PLATINUM,I
NA1_5326993151,PLATINUM,I
NA1_5351489900,PLATINUM,I
NA1_5351458711,PLATINUM,I
NA1_5351447795,PLATINUM,I
NA1_5351159640,PLATINUM,I
NA1_5351115237,PLATINUM,I
NA1_5351098891,PLATINUM,I
NA1_5350509209,PLATINUM,I
NA1_5350501384,PLATINUM,I
NA1_5350492337,PLATINUM,I
NA1_5350481259,PLATINUM,I
NA1_5350466958,PLATINUM,I
NA1_5349773503,PLATINUM,I
NA1_5349758288,PLATINUM,I
NA1_5349743947,PLATINUM,I
NA1_5349638447,PLATINUM,I
NA1_5348088478,PLATINUM,I
NA1_5347459807,PLATINUM,I
NA1_5347439970,PLATINUM,I
NA1_5346522417,PLATINUM,I
NA1_5346485760,PLATINUM,I
NA1_5346457101,PLATINUM,I
NA1_5346342672,PLATINUM,I
NA1_5346311450,PLATINUM,I
NA1_5346287847,PLATINUM,I
NA1_5345219649,PLATINUM,I
NA1_5344868076,PLATINUM,I
NA1_5344851227,PLATINUM,I
NA1_5344829957,PLATINUM,I
NA1_5344810144,PLATINUM,I
NA1_5342842807,PLATINUM,I
NA1_5342808501,PLATINUM,I
NA1_5340808826,PLATINUM,I
NA1_5340749050,PLATINUM,I
NA1_5340723477,PLATINUM,I
NA1_5336619808,PLATINUM,I
NA1_5336305392,PLATINUM,I
NA1_5335975857,PLATINUM,I
NA1_5335954319,PLATINUM,I
NA1_5334931304,PLATINUM,I
NA1_5333126308,DIAMOND,I
NA1_5333097225,PLATINUM,I
NA1_5333076789,PLATINUM,I
NA1_5333045718,PLATINUM,I
NA1_5330909777,PLATINUM,I
NA1_5330900754,PLATINUM,I
NA1_5330888982,PLATINUM,I
NA1_5327614843,PLATINUM,I
NA1_5327093086,PLATINUM,I
NA1_5327083011,PLATINUM,I
NA1_5327074137,PLATINUM,I
NA1_5327060540,PLATINUM,I
NA1_5327052310,PLATINUM,I
NA1_5327036716,PLATINUM,I
NA1_5326400745,PLATINUM,I
NA1_5326388271,PLATINUM,I
NA1_5326375913,PLATINUM,I
NA1_5340830626,PLATINUM,I
NA1_5340821606,PLATINUM,I
NA1_5340810555,PLATINUM,I
NA1_5340173217,PLATINUM,I
NA1_5340156460,PLATINUM,I
NA1_5340142466,PLATINUM,I
NA1_5336680482,PLATINUM,I
NA1_5331987360,PLATINUM,I
NA1_5331969606,PLATINUM,I
NA1_5331953896,PLATINUM,I
NA1_5331926068,PLATINUM,I
NA1_5331902917,PLATINUM,I
NA1_5331883341,PLATINUM,I
NA1_5331856836,PLATINUM,I
NA1_5331826913,PLATINUM,I
NA1_5331797412,PLATINUM,I
NA1_5331777120,PLATINUM,I
NA1_5331751291,PLATINUM,I
NA1_5331495629,PLATINUM,I
NA1_5331490257,PLATINUM,I
NA1_5331489915,PLATINUM,I
NA1_5331478714,PLATINUM,I
NA1_5331479185,DIAMOND,IV
NA1_5331471373,PLATINUM,I
NA1_5331466778,PLATINUM,I
NA1_5331454647,PLATINUM,I
NA1_5330913863,PLATINUM,I
NA1_5330906541,PLATINUM,I
NA1_5330900438,PLATINUM,I
NA1_5330894470,PLATINUM,I
NA1_5330885320,PLATINUM,I
NA1_5330871567,PLATINUM,I
NA1_5330308820,PLATINUM,I
NA1_5330301976,PLATINUM,I
NA1_5329485625,PLATINUM,I
NA1_5329445287,PLATINUM,I
NA1_5329410689,PLATINUM,I
NA1_5329382379,PLATINUM,I
NA1_5329356376,PLATINUM,I
NA1_5327694457,PLATINUM,I
NA1_5327684588,PLATINUM,I
NA1_5327680906,PLATINUM,I
NA1_5327662939,PLATINUM,I
NA1_5327639067,PLATINUM,I
NA1_5327616095,PLATINUM,I
NA1_5327593434,PLATINUM,I
NA1_5327558490,PLATINUM,I
NA1_5327529531,PLATINUM,I
NA1_5327499244,PLATINUM,I
NA1_5327475939,PLATINUM,I
NA1_5327441550,PLATINUM,I
NA1_5327421778,PLATINUM,I
NA1_5327114051,PLATINUM,I
NA1_5327106098,PLATINUM,I
NA1_5327101198,PLATINUM,I
NA1_5327099880,PLATINUM,I
NA1_5327092271,PLATINUM,I
NA1_5327090181,PLATINUM,I
NA1_5326399066,PLATINUM,I
NA1_5326386308,PLATINUM,I
NA1_5326374464,PLATINUM,I
NA1_5326356522,PLATINUM,I
NA1_5326170934,PLATINUM,I
NA1_5334509748,PLATINUM,I
NA1_5327125418,PLATINUM,I
NA1_5327119060,PLATINUM,I
NA1_5327112953,PLATINUM,I
NA1_5326447417,PLATINUM,I
NA1_5326444154,PLATINUM,I
NA1_5326437128,PLATINUM,I
NA1_5351548404,PLATINUM,I
NA1_5351510374,PLATINUM,I
NA1_5351483769,PLATINUM,I
NA1_5350659421,PLATINUM,I
NA1_5350638416,PLATINUM,I
NA1_5350384115,PLATINUM,I
NA1_5350288133,PLATINUM,I
NA1_5350255064,PLATINUM,I
NA1_5350221931,PLATINUM,I
NA1_5350001291,PLATINUM,I
NA1_5349983848,PLATINUM,I
NA1_5349962352,EMERALD,IV
NA1_5349938624,PLATINUM,I
NA1_5349900899,PLATINUM,I
NA1_5349603030,PLATINUM,I
NA1_5349582066,PLATINUM,I
NA1_5349547588,PLATINUM,I
NA1_5349505084,PLATINUM,I
NA1_5349462920,PLATINUM,I
NA1_5348049030,PLATINUM,I
NA1_5348004522,PLATINUM,I
NA1_5347338828,PLATINUM,II
NA1_5347308601,PLATINUM,I
NA1_5347276269,PLATINUM,I
NA1_5347239296,PLATINUM,I
NA1_5347211816,PLATINUM,I
NA1_5347170726,PLATINUM,I
NA1_5347148773,PLATINUM,I
NA1_5347119365,PLATINUM,I
NA1_5346732681,PLATINUM,I
NA1_5346701240,PLATINUM,I
NA1_5346672889,PLATINUM,I
NA1_5346469012,PLATINUM,I
NA1_5346432750,PLATINUM,I
NA1_5346344695,PLATINUM,I
NA1_5346322315,PLATINUM,I
NA1_5343639208,PLATINUM,I
NA1_5343603049,PLATINUM,I
NA1_5343560863,PLATINUM,I
NA1_5340257878,PLATINUM,I
NA1_5340234654,PLATINUM,I
NA1_5340214023,PLATINUM,I
NA1_5338968312,PLATINUM,I
NA1_5338935091,PLATINUM,I
NA1_5338876017,PLATINUM,I
NA1_5336427831,PLATINUM,I
NA1_5336386612,PLATINUM,I
NA1_5336348796,PLATINUM,I
NA1_5336256827,PLATINUM,I
NA1_5336095681,PLATINUM,I
NA1_5335725473,PLATINUM,I
NA1_5335696145,PLATINUM,I
NA1_5335648393,PLATINUM,I
NA1_5335606117,PLATINUM,I
NA1_5335238303,PLATINUM,I
NA1_5335221083,PLATINUM,I
NA1_5335197728,PLATINUM,I
NA1_5335182227,PLATINUM,I
NA1_5334570973,PLATINUM,I
NA1_5334556084,PLATINUM,I
NA1_5334226851,PLATINUM,I
NA1_5334205950,PLATINUM,I
NA1_5334005377,PLATINUM,I
NA1_5333981452,PLATINUM,I
NA1_5331624417,PLATINUM,I
NA1_5331615082,PLATINUM,I
NA1_5331365721,PLATINUM,I
NA1_5331338137,PLATINUM,I
NA1_5331109362,PLATINUM,I
NA1_5328790934,DIAMOND,IV
NA1_5328761126,PLATINUM,I
NA1_5328671508,PLATINUM,I
NA1_5327505096,PLATINUM,I
NA1_5327467349,PLATINUM,I
NA1_5327459003,PLATINUM,I
NA1_5327429912,PLATINUM,I
NA1_5350928980,PLATINUM,I
NA1_5350898877,PLATINUM,I
NA1_5350868955,PLATINUM,I
NA1_5350840176,PLATINUM,I
NA1_5350833910,PLATINUM,I
NA1_5350805159,PLATINUM,I
NA1_5347112235,PLATINUM,I
NA1_5346482666,PLATINUM,I
NA1_5346477097,PLATINUM,I
NA1_5346452360,PLATINUM,I
NA1_5346418253,PLATINUM,I
NA1_5346332506,PLATINUM,I
NA1_5346314229,PLATINUM,I
NA1_5345733012,PLATINUM,I
NA1_5345714987,PLATINUM,I
NA1_5345687615,PLATINUM,I
NA1_5345658790,EMERALD,IV
NA1_5345584063,PLATINUM,I
NA1_5345566081,PLATINUM,I
NA1_5345506393,PLATINUM,I
NA1_5345496549,PLATINUM,I
NA1_5345446857,PLATINUM,I
NA1_5341963002,PLATINUM,I
NA1_5341938778,PLATINUM,I
NA1_5341153396,PLATINUM,I
NA1_5341128008,PLATINUM,I
NA1_5340415424,PLATINUM,I
NA1_5340382029,PLATINUM,I
NA1_5340356305,PLATINUM,I
NA1_5339689697,PLATINUM,I
NA1_5337621199,PLATINUM,I
NA1_5333663504,PLATINUM,I
NA1_5333631727,PLATINUM,I
NA1_5333322207,PLATINUM,I
NA1_5333305617,PLATINUM,I
NA1_5333052883,PLATINUM,I
NA1_5333018623,PLATINUM,I
NA1_5332411828,PLATINUM,I
NA1_5332382330,PLATINUM,I
NA1_5350925976,PLATINUM,III
NA1_5350893713,PLATINUM,III
NA1_5350619789,PLATINUM,III
NA1_5350602653,PLATINUM,III
NA1_5347311609,PLATINUM,III
NA1_5347283696,PLATINUM,III
NA1_5333540901,PLATINUM,III
NA1_5332160495,PLATINUM,III
NA1_5332154221,PLATINUM,III
NA1_5332141506,PLATINUM,III
NA1_5331589508,PLATINUM,III
NA1_5331573359,PLATINUM,III
NA1_5331562728,PLATINUM,III
NA1_5331554025,PLATINUM,III
NA1_5331306322,PLATINUM,III
NA1_5331265198,PLATINUM,III
NA1_5331041210,PLATINUM,I
NA1_5331023618,PLATINUM,I
NA1_5328680706,PLATINUM,I
NA1_5326676173,PLATINUM,I
NA1_5326516535,PLATINUM,I
NA1_5341116367,PLATINUM,I
NA1_5336546450,PLATINUM,I
NA1_5336515077,PLATINUM,I
NA1_5336428356,MASTER,I
NA1_5351389412,PLATINUM,I
NA1_5351370811,PLATINUM,I
NA1_5351352747,PLATINUM,I
NA1_5351332060,PLATINUM,I
NA1_5350732139,PLATINUM,I
NA1_5350701031,EMERALD,II
NA1_5350677851,PLATINUM,I
NA1_5350616419,PLATINUM,I
NA1_5349884885,PLATINUM,I
NA1_5349851933,PLATINUM,I
NA1_5347715161,PLATINUM,I
NA1_5347681998,PLATINUM,I
NA1_5347651262,PLATINUM,I
NA1_5347634396,PLATINUM,I
NA1_5347607307,PLATINUM,I
NA1_5347570776,PLATINUM,I
NA1_5347029785,PLATINUM,I
NA1_5346996068,PLATINUM,I
NA1_5346972176,PLATINUM,I
NA1_5346890084,PLATINUM,I
NA1_5346874228,PLATINUM,I
NA1_5346680960,PLATINUM,I
NA1_5346642785,PLATINUM,I
NA1_5346286271,PLATINUM,I
NA1_5346258067,PLATINUM,I
NA1_5346236990,PLATINUM,I
NA1_5346200842,PLATINUM,I
NA1_5346170197,PLATINUM,I
NA1_5346152650,PLATINUM,I
NA1_5346143981,PLATINUM,I
NA1_5345668775,PLATINUM,I
NA1_5345637818,PLATINUM,I
NA1_5345609352,PLATINUM,I
NA1_5345596220,PLATINUM,I
NA1_5345575412,PLATINUM,III
NA1_5345559148,PLATINUM,I
NA1_5344864546,PLATINUM,I
NA1_5344847359,PLATINUM,III
NA1_5344813054,PLATINUM,I
NA1_5344695724,PLATINUM,I
NA1_5332793517,PLATINUM,I
NA1_5332722263,PLATINUM,I
NA1_5332697009,PLATINUM,I
NA1_5332303007,PLATINUM,I
NA1_5332267004,PLATINUM,I
NA1_5332206279,PLATINUM,I
NA1_5332093283,PLATINUM,I
NA1_5332089549,PLATINUM,I
NA1_5332081849,PLATINUM,I
NA1_5331668461,PLATINUM,I
NA1_5331604667,PLATINUM,I
NA1_5331558222,PLATINUM,I
NA1_5331103848,PLATINUM,I
NA1_5331038539,PLATINUM,I
NA1_5331023344,PLATINUM,I
NA1_5331007357,PLATINUM,I
NA1_5330991508,PLATINUM,I
NA1_5330985956,PLATINUM,I
NA1_5330977806,PLATINUM,I
NA1_5330448012,PLATINUM,I
NA1_5330435429,PLATINUM,I
NA1_5330414564,PLATINUM,I
NA1_5330402247,PLATINUM,I
NA1_5330382620,PLATINUM,I
NA1_5330161919,PLATINUM,IV
NA1_5330132372,PLATINUM,I
NA1_5329939373,PLATINUM,I
NA1_5329897363,PLATINUM,I
NA1_5329875042,PLATINUM,I
NA1_5329819904,PLATINUM,I
NA1_5329806889,PLATINUM,I
NA1_5329802913,PLATINUM,I
NA1_5329783506,PLATINUM,I
NA1_5329737684,PLATINUM,I
NA1_5329197095,PLATINUM,I
NA1_5329177926,PLATINUM,I
NA1_5329149309,PLATINUM,I
NA1_5329099809,PLATINUM,I
NA1_5329085312,PLATINUM,I
NA1_5326861191,PLATINUM,I
NA1_5326832205,PLATINUM,I
NA1_5326561287,PLATINUM,I
NA1_5326445677,PLATINUM,I
NA1_5326216918,PLATINUM,I
NA1_5326181992,PLATINUM,I
NA1_5326155278,PLATINUM,I
NA1_5342365954,PLATINUM,I
NA1_5334150477,PLATINUM,I
NA1_5333641179,PLATINUM,I
NA1_5332308307,PLATINUM,I
NA1_5332246918,PLATINUM,I
NA1_5332226930,PLATINUM,I
NA1_5329241281,PLATINUM,I
NA1_5329229018,PLATINUM,I
NA1_5328013738,PLATINUM,I
NA1_5327882946,PLATINUM,I
NA1_5327865021,PLATINUM,I
NA1_5350683448,PLATINUM,I
NA1_5350218476,PLATINUM,I
NA1_5349993561,EMERALD,IV
NA1_5349497725,PLATINUM,I
NA1_5349462246,PLATINUM,I
