tier,rank,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood
DIAMOND,II,TJmRqRqcHd3MEjLTElolz0JpcVAAvcwAnhlEv2GXtYVkq4S8X6gVVkPSEFjKY_2q-m6UMyTUrU-__w,75,58,48,False,False,False
DIAMOND,II,KAzsETsQCEud44DOVl1HsRjd3Irk8Fx2jk2moanEImJldgC02dBe0uJLjR3obwx-l78E1igr4XChgQ,94,30,21,False,False,False
DIAMOND,II,9BxPVXah2EyAuuV2_CvCEZF8TuUSxHB1bAT5GnNy69u6dZqgLWC81p7DBVs65XHKoYPsbKu7TWmXTQ,48,242,221,False,False,False
DIAMOND,II,otiaj0sMMQy8Vhjj6K5IOqR6epOf9Scl98rJWyyKlzKG3DMUDgODw44gbTdaQmaCGsjlHfAsEjSRRg,51,133,134,False,False,False
DIAMOND,II,T7SLlJkdXjIat4XLL5eZ0K4qn6gnixW5MRzfb1ePd4SctTujuLXjQEEElYONFXupq10WFekOLo6Ygw,82,102,88,False,False,False
DIAMOND,II,rp-etCa-Zx3-y1FTsk3Si6UVgEoCq156plOoR-lvCczEybUXa9m0Mxl2AD5_AJtVQzFMyV5hNDuBJQ,54,28,41,False,False,False
DIAMOND,II,PV2Twuli6QZbOJc2Qq65snbhJcLDKiiomGsus9GIGWcbMhJKRQfvms4U-PRwhLZ0On2jawly2vgeeQ,75,62,43,False,False,False
DIAMOND,II,QajcynCjAF_gal9_FAl0zxmN-P76VDY1uN4jJu9SICi5099c43CjyABnuUbDE7gWuPTWRgwZ23gFVQ,75,58,61,False,False,False
DIAMOND,II,k9zwWvUE7hI9hb4UhBFXBI-dQjjsx1c2op4DeEmQNk6xF9pU5An7WgzfS_i_k80qc86vEJYdsPpRxw,75,130,130,False,False,False
DIAMOND,II,HbSzvz3Hyn4Fw9Pjm_fqQg9vi5PpWz8Z1SyvzP7qKQMN-HqoQXcvOuh-llEk8aBSr-uCjZyrGd5vaQ,46,257,275,False,False,False
DIAMOND,II,olZAVkyBcKdelK2tnlNQbogpMXOmJ05rQFUf2S9TE0ebVvokYZ9WJMl06TizDWHQJiSf4eNE3Sxa9w,17,126,142,False,False,False
DIAMOND,II,4sGCwjZ4PH6iC-mEll7weli6TYbEmKx3X4WVRVFLlsqsYSMPGnrxtT2mQjV2NhWNW6uu0JrhKbQEMg,75,54,40,False,False,False
DIAMOND,II,_n33cCFpdlPEP6bLm-k1A5rX_nkWMZT5e9Y-QVXQlwTeIgQOKffHel01tScb_3-mmfn-v8vykyPQpQ,89,62,75,False,False,False
DIAMOND,II,86cOCTvNvgrEkh6NWzNSgM3W89tkpfxCvu_nYyCLmaD2gaLslaOJeK0z85znkjQrg4AwcwX7jjSz8w,5,448,425,False,False,False
DIAMOND,II,mhbm3Vmr2x20iAJIfkSSSlRSmHlrxXS8aXWqTapqLDbxLEHe10tLmMRXUv2cXwD6XQgsinPFeoLvgQ,58,142,165,False,False,False
DIAMOND,II,52nN0cNhU1pbZ5tM5UwrFkznZpKgIb_YrHPzbsTA6bFCmp0__r4Bg_T-fkkpJp0UM68EzpB-HC_xFg,53,38,37,False,False,False
DIAMOND,II,HRMwkvJwiqyT8li94meCr7KgNJ-56zjiR9Y-1rIHwvv-y2yXvuZz8yIEC2ae4blZKr46ieCIG3vP2Q,80,44,41,False,False,False
DIAMOND,II,muF8J1Q6grKUTfdUXdvynEQHnJ7rChruuNHDneEkM6pQWx2xwW6svbMLxznD027OZYBeTXNVoC0T1g,75,106,76,False,False,False
DIAMOND,II,j2FZ7B5AN_qmXGp0VGU7PFq5P83Xuyhb9xlY9Q4A8HCw7ydXrP3h5cBHDaBt4OUOusoD5s29pUCWzw,84,53,58,False,False,False
DIAMOND,II,Axthqw_MlZh2uiLbORMSYSGG1dP9Ft2hOF01SbgTw7kHMct2rp1K517ALAtOz6grJ_nx4NETvRRghg,1,97,113,False,False,False
DIAMOND,II,L5qEaBJDtFrXLnOeBT-5JzolakE17vStzEZhQliJ5V2ZSrNDqyc0cbStfXxwS-fantcBOBO3I_L_Wg,75,195,174,False,False,False
DIAMOND,II,6J3nUxmzd3A63u6AcXkuDOjRbCs9p_QscH40N7OlDw8nzulVIKAqPYj1rsa-_E5XoIgUomhrIHl32Q,95,114,85,False,False,False
DIAMOND,II,I-s8JKloPdmzXj2WUlqvsJWTTHy4xKOcKHro6YLu8wzsDaKi6rutTE4mmGrCqwzxaa11jk-cR-vU5w,75,290,273,False,False,False
DIAMOND,II,6pi3W20ioGbWDaQTFhN72U5-YJnqmlgw-jBK_tIW6qNrUfqcvHZI02i_CLJDkWCzlZN1jacWEsFwcQ,4,33,18,False,False,False
DIAMOND,II,sbQSCC6kxrUII9a8dFtGJa0Cnrso2xZ7FSLB2nW7D7bn-A5xTD7kiX7zYeOTbIqZEQdj8MIVRQ4yIA,75,64,60,False,False,False
DIAMOND,II,GDcn4PdgI2Te608vbnrUU3wL3ZK_o3KVkyOdwBhXUmwBF5vPAMDG36qES7_wPYH9PW66xY2LFZH_Tw,19,95,82,False,False,False
DIAMOND,II,NwgkIXf8eBi9TCbdipQyaAxGH6rUtOSO1GLGXrBdbJjeMrM2AeAqrZc8IDeWixTJwykneXr3PA2_fg,75,70,66,False,False,False
DIAMOND,II,jJX19K_TNZLxlD6LnC6sCdnpnywjV2HU2PoWrfwJzZ1_ewd8zP2SkK99BgbC8k34-Hknn94y5wcqWA,75,66,36,False,False,False
DIAMOND,II,veUhVBWrG5ucOrq_F16wGhug_S-rbB35CFzY6NJwcMNs9rQiSrVWhNTyODaE243wKN_Y31LD1zUFuQ,52,53,48,False,False,False
DIAMOND,II,EJsBecHRhCr5rhvdKru8OlxoFYS8n40XzYnyGpNBv4dXBUxlS9So15CdwEorwRSr9hcLt7nYjNvkVA,75,36,11,False,False,False
DIAMOND,II,PTBLfvb7sDjNVaGjk0FTAPFO9aZyUsjmITCh-lH7tm4gMW33xq-Ede7oVBp7jKhWFxKMWGLRHRS1Iw,75,26,19,False,False,False
DIAMOND,II,iXSoXYeMORvR8iZsArCD3lfnpcgDE8ahNobpNGEnbOJ35QJb7SpGityQNXSnTTap6K76Griwslxrxw,75,27,11,False,False,False
DIAMOND,II,UGccG8ngQnPJeS4x8FICoGa1fJLLeCbPXCdIF6BOwZZxbsViLSn9LFuMzxSb6I-EWuAA1AUfVk_Qlg,79,52,48,False,False,False
DIAMOND,II,oVmRlOR76cS9O9DJysN11SBnWKEqjnRToyz3SvlJjZA-WCdlTb1foTznmx8P9OuleAfGcJ2vGTtmnQ,75,96,87,False,False,False
DIAMOND,II,n3EA3UVG4jg4cYRAGNl6OstqTpP1WOxShrSGKyNhsPezlBtP9-1x9EXqrZhYRp7F6wxGBT_4etFm5Q,75,229,227,False,False,False
DIAMOND,II,4Hfd0ZNuqJK-Ur4-rj2rhDv4kWtMHQz_Kzo4onnisX2O0w14AzF2ij-Ybjtk5ShHpvVDsxxXkHfPKg,75,40,27,False,False,False
DIAMOND,II,_9rhDextiWpDf0tKqvP276HMb6ptqNbZzcOEY3gr1aoPWrwydcL03b5c28Bm1Ac7mV-9LXmzni9Ccg,75,103,67,True,False,False
DIAMOND,II,hS5F_jRZJiHEYhLT5FXcrdZYJqX7io1xyGMqH053H4-HJXVi-flC8YJfoOkDljJYTNkbtw3_GiM7dg,5,25,20,False,False,True
DIAMOND,II,A8sXuujna7nv39lkoZkPZtPj3nA_mAziaQqhqhANLOhF30F7WX_Bbo8jnUltcvPGkHRBCOAt1s15vA,73,104,99,False,False,False
DIAMOND,II,J9jyz62CK9i-OTQWAYXyqkMZyOnrV3VZEcc5F8hkb4iFpUH8NAlkJQS8O9d6fsM_lY2pH5sFMlGC3w,75,205,220,True,False,False
DIAMOND,II,ISw9HyE908VXVaRziLoQU58rJo2aGTo9xk57Ul3-ZCz9ICwuGY2geIKNhAhZ8TPa-qupWowWGbyrWQ,63,91,87,False,False,False
DIAMOND,II,-PuIq4SMdSPS-Y5tzmKYnIGSnb4q_Iue3zCocGcjBxlVKAYSa4M_GWOCNDYlZNjr5N8uWpshlBnSsw,8,58,52,False,False,False
DIAMOND,II,cS75Ie-a75A27dRRvMTSYgoaq42uWrwbrMtuVIE36IIh9kgMIbqIMJo_UNZVNhVkUtawgMQdyoI6hA,75,91,79,False,False,False
DIAMOND,II,pGfGIYZdDTOs2ArX3YvhSx6AcgIrGEgKJDa54WKcJahWuwcsAPP2ebUHZm1KZ4pOtGLze1XdZhiVAA,75,70,43,False,False,False
DIAMOND,II,CyYq3U5X7XHvIcyY5JGvLndU4tbt820NScSbTjW9nMkGadBhqrVFLHr3cD43wNcYhCDBU6GjDG12Rg,40,43,50,False,False,False
DIAMOND,II,f-XHKG8cFRM469pXeKhUgcW8psnN9z0IibJGrbcCNPP5JBbOiXZvdBZnf2dBhU-F5UTXoFzCvUU8Vg,75,118,95,True,False,False
DIAMOND,II,Ed0OsQErAc672fWWevgveOB28Ns5RmyoY09ywM8DQHq6S13Zjjk8_k59vZHOkazJnHrzsk5nuURI4Q,45,240,261,False,False,False
DIAMOND,II,LN1vszKWfIKGVvu3o8GhjjCLM7UIDGcMlTfZu_plsBbYb-xlUOwbSs80_3-i8oKZdjqrjcy6-Fz2kw,75,29,26,False,False,False
DIAMOND,II,wEdT-ZlSwKqxkoff5hYeG1ZXIJ4toasB1FRot2b-NprirhiqwmE-V6yyqgbRpizWOfEzlThTPmjOAQ,75,49,47,False,False,False
DIAMOND,II,bjphOUEda-l51A3XEcRKizOZuHRxcAJllCFB_yp3M-gd6AdaCSHi8kq0gW_n8DxZf6xUZeX7oYb6Pg,75,22,10,False,False,False
DIAMOND,II,g6EgS49XyB5N-a3TiGYOwcahN4jYymOA3dy_k-cc5krOBRCf_f83kAsF7awv3uorXjuJjj1ZXuQ4EQ,56,46,50,False,False,False
DIAMOND,II,ILx1E6kA2jY0dlhO_sCY0_M_P-HztS5ai0k_4VSNgzaniPNdyh74JtxLeZNu9ms8X_hkRQdoH5uD3g,27,185,171,False,False,False
DIAMOND,II,U81VrT3qXSFKIqulIBuarYNyBeojqRfPo6MZq4tQnhOymG2xbCW2NY9ypBLumgMgAtBbIoZX_wsfxg,58,59,36,False,False,False
DIAMOND,II,Cj3-cgHae7AS_KulUVHoZscl2Zero6HkqnHEeahc7Ee4DWMaFimrhI3_kHG-HTTlLwxUel_d4QorMA,75,59,58,False,False,False
DIAMOND,II,El66DuNziNqiUYMqPBnfL3-5a63kNtdr6ocJPDCKq_aSpx_Oe1taPy2gQdUpM6LC7xBSlN-3viD-Og,75,70,60,False,False,False
DIAMOND,II,iyW8AqRs07pcB-zSbLh_asJv83woUrG_3TTyaJIImXr3g7_4cH61msZ5dhq-rUSJBrkffouWRVst1Q,80,295,285,False,False,False
DIAMOND,II,I6XXl4Vjnbw4iupdxGygXjQl8AmXLVaV_6EA_GMLeMpipZ4uOGelmaqQSLSp9Y0i8k1mgMxxFzNSIA,75,64,64,False,False,False
DIAMOND,II,M-U2bULys7zRtdFgQHc4Cd2wlCeOk1XL3Id3z6GBZHcexc30-MiQEL2H49GCXcFfgfYyy0T4LXi88g,75,86,81,False,False,False
DIAMOND,II,dcv5_u5uBXDCKfy8fUUiaHk3JBUiJqAUq6fp0pL_WMe4whBahJbk1NI2U8JKi_Mzo_TiCwodrUASjA,52,98,93,False,False,False
DIAMOND,II,zjXTGxj5UY1v2YAzPMGeBXlSjnxN_CAJvl-nEvBMK_zcqZ-z-kGm5iBSGcykFSwWggGLqXGKPfzh7w,36,96,102,False,False,False
DIAMOND,II,HG9giyK2cklPb9XRy-WC525DIhSm8vjyjIdW3LAfXSP4kNRpHlAe2Lz_veHGj5OF26J1t46iMHYtNg,75,91,72,False,False,False
DIAMOND,II,yueWD0xLs4NV3G6psT_P6wTCrGA7iTs_b7yKxq6HWzDsb8UOH5zZHGwR5dJHD1G0EA3vAy-bmg-o3Q,81,446,414,False,False,False
DIAMOND,II,Wz0cWwFx6dH9CLgPCQTrt5hyo0CsIBzuzqXH8fxzBQfPe61yjklRJfxUG0IVrwXGO2x4umCmgz7JOw,91,153,138,False,False,False
DIAMOND,II,qe7ezCm9-g8HgSK6zLFVGlwWrY3r-QeHfCmtnY01VBtjWGyW-TCtgfXdPExwEkrLMbg0eHgknAyGsQ,35,65,31,False,False,False
DIAMOND,II,-tfovRsuttWlaHoHUA7fCyfFmr6HHZ2qW25GfOHdZF858w4F1rvGOgrgRG-RzFVjNIivNKlBkj4wEg,63,107,91,False,False,False
DIAMOND,II,EeyrF3hfa0LqIhGB29x_yfeQyKhwdAj79rL2MNlDd_MJA1-zhtmqvDa7-VU4nqH2ZkMYJMdG2sAQ0Q,42,62,74,False,False,False
DIAMOND,II,RZjIOnJsh0uC-Zklp--inqxx_dau9noUVjLKh4f0gvvyxXQSdYfLCgb3SocM2d22bgb1savfgUAkxg,38,115,89,False,False,False
DIAMOND,II,mPzMnXmejmvZUcgx9ldRt1LYCjWS4BKx8vHKDjg8PMkCtZvhr_UYJJ3da6tt1ZSJQmRb6rAqWDir6w,83,278,262,False,False,False
DIAMOND,II,2QW0opUL46SBDHXf0bJYbE2zEUHudrgSyGN6rMNc9tioQkVAsEJNrAPjBPcK147Nvmj9VHZMJ6e5Dg,65,220,204,False,False,False
DIAMOND,II,eKpvc-EGg3ZreZeWpQ-vxIk_mi4jA9-RHZPy1dCnnEahX66VTAjEoW2CoGKT180kI--JxP3RznhC_g,45,17,22,False,False,False
DIAMOND,II,vqgilKs2D9IUHrwikadPdQ_wBJLtsW6AuyKD6OcJnxbMBiiAsoL26NbwpKcmC0J40qjqOXObuHvspw,67,122,124,False,False,False
DIAMOND,II,J66jIlkA3vErnk-kDvK2lV9aXkyQ16OguRvOHsqLpskaOmOU24QWHCb7vARkY-fdmrKVUVj-oA1Azw,75,168,149,False,False,False
DIAMOND,II,gwuhu1zoxVAk3Q2f9sNG8t7dvj9_kMv3W77CAZo7jxmhAyHRnr3dqHKU7H2ptrwKhjeHRdmfP5JaBw,75,102,80,False,False,False
DIAMOND,II,sS-VyAp_dznyyMLide6DaZWY43CA-AMoLXNwaYeYi2wrPYCZj11x7B0buOGl9AfG8V51yxAZb3UU9A,9,475,514,False,False,False
DIAMOND,II,gIZ27ZrlsB1evSNghPpvBt2svb2kFZTnf_QqON6Ev04K94kZhnianQ7VkM5sgF7y9E2-ZTrEnfK1jQ,75,68,69,False,False,False
DIAMOND,II,hqEeeFK0f0Go0UqoNFT21ZX4HSmd5rSaA3hNlCwa6EhnSNbxm-8BZyJb9HHONQbXAxZiXIRlepH3kA,75,48,58,False,False,False
DIAMOND,II,8RvOe_aQIgj86djhAVva2jrelr7j1kZgc1HMlyZPi_3eI9vTMXPQVVFVbqrjOCc24HxgwU7isthqzQ,75,146,107,False,False,False
DIAMOND,II,cceyVhFIUd8BV2fprzX-HGdNqAjZcxIbEBJk4lIqrxPoj2TorjUYsvJAE_82XF_qN-WO6vNrIWm4ag,60,64,63,False,False,False
DIAMOND,II,oqzAa0uGI20GHJ5hWYK953k0Czrd2RSWTfBUYs9YRxERDodJmUuZ-nOpY-tJhhbJSpxqVI6WAbhjRQ,6,88,64,False,False,False
DIAMOND,II,3Scq_szbaw9uf451nLVdeyXuSx0wMt0czB7QARRlzydpkhGvUUpRow1Dq7TnexKezF_K62CBslzyMw,75,83,66,False,False,False
DIAMOND,II,uDJ2zITbRgLBl9lZ023KkchrPFiaOXjLrD_dLImidXAG-ggzkMD0YHzwtUqJknVF6FJS4Z5eVHPhNA,15,35,31,False,False,False
DIAMOND,II,QQ0idcPGYa8oiSkRem5Ypgk8IRsM0LI4D45-nswQFh6esHjXBGSxLC1u9jrksOx3L0uH0wSoEI2N4g,75,211,167,False,False,False
DIAMOND,II,vDYnCFEuv74MguKTeLpLxf0Hy8gpg8mdlfPbIlINCM0HO3GihF-pOa0-EJ9hFOhs-0tQyN_2sxdT3A,64,233,199,False,False,False
DIAMOND,II,2KYvw6gVPC1jR0BeRriL9GDeMy2vF59B7cx7pNWQdRSHA8r7E66ZURwvT5SbSxG_HyP1ugO7tm4bRA,75,82,52,False,False,False
DIAMOND,II,jrtJPJQo6h3U85_ENIQoSyYGuyA9FRPu4Ka9fkWwLqsveh17TFAhIO8mquJofMOktV4WiYYJ481MGA,69,271,270,False,False,False
DIAMOND,II,ObfRaHSM2zGfzy4h_RHzbthH6c0Zo0XspkH6Sjn6vhtY4x_JcxVSmwu8IFNyNUH63da_c2rYNilhSQ,61,48,36,False,False,False
DIAMOND,II,nGySc3_Stglz2COJxG-qJ3FUpUP8B_TOlYJggKf6qduQSSNCVyAyQJgeHUaVfacFltMwM7Df7eb3CQ,36,294,276,False,False,False
DIAMOND,II,1ViqXxVQUh-UKyEk7wnLbke2Eyr5jZWwn8fBrzYAmlLFvhg7wb3aS7b-yLKTa472_KgnEwZNzWEhrw,75,53,33,False,False,False
DIAMOND,II,eh-NarqYIlhTMA0gpKi3UAg_Kt0RupDF9Ep40PxLGOHCfQYJYDQucccHeW4nCu-28JvNR-5RkBu3Eg,34,187,166,False,False,False
DIAMOND,II,tXGEQXklG-K-JKnWqIdyYDnK7HNeGcWZ4gomHMImxQxVQCos9AlGgskswqmtoAyDHv5spzwdZPr-mQ,33,81,51,False,False,False
DIAMOND,II,ol-3QYZzuIp6J3gLRNNtAHHo5BTk0YbZbHZ_3q7stu43g8bkKPsXg_iDuo_2QFuAg5kr8YivwcLoxA,33,28,18,False,False,False
DIAMOND,II,hgc8jKtb9ewvRAJEZvWalGPB1GEkafa3kvz4An_T_-59eBeeL21wI57wi54WT_swgH_KfTA7YD5JIA,48,87,71,False,False,False
DIAMOND,II,Ru4hCvOKBOzhadTPQKVD_WRUjsW-x6OLa5MC3_4dGVr_IjryqSwq33uottwFFJi9WFUnKPSfuTZwAg,84,26,25,False,False,False
DIAMOND,II,x8bBlSnaqAxnZWp0JaPCqhJecHKKc6MeEYqUEDiV5Gxjr01Vckp70h_wj5NlLIqt362b-Re-VFTl-Q,85,536,531,False,False,False
DIAMOND,II,zCsE7yaGjjW0dztm2TnxmRmup341m_A2zVBrDhmNMDEYEJ3Q56s4gG0uZK8rSSSa03ZZ5Q2b4258zQ,28,60,59,False,False,False
DIAMOND,II,bT_paVRp169DCkgtX7J800IonN8fFvvSqWHIPt33_MNywj-tdi68_0IYo1fbl8OHcM4CFFwDMG698A,87,80,77,False,False,False
DIAMOND,II,D_h60Ueu05_bkKd2fTzEsIKT9W4_qzIXLs_SqCzyzWERLoFB0d7clWIBJlVvbl-VVOnFDFB4xqCZYA,75,130,87,False,False,False
DIAMOND,II,1Ux9yjVc_UzUoT1nSJOVcYjSYX7VFYCy3ETo9omTwgN3thQtUoAQSGCdBnKV4cCclbKFp3bbs2LWgQ,75,114,112,False,False,False
DIAMOND,II,mWXkiagDNe0dqrV_3E8B-Lht-HHIycgJN21omn34gfK7yvGfspFTU8KcEcAJLeeikskqEZzbYrrvcw,73,87,79,False,False,False
DIAMOND,II,jgz5UK2P0ozfnaNhB5tzk-GUym5BbnTTOOq_6N8yx_zI7EGiCDawBzy2k2GPNRRLoza8yW7vbVOIYQ,79,29,20,False,False,False
DIAMOND,II,7_yNezb39OKdmM7c-b9pMvqwMyzjXxKChK-Or8mbdneBkcWyoVO2u505OZH7SR1XuVaxsd97R7FFSw,98,112,90,False,False,False
DIAMOND,II,91dg_9LsHX1lbsewsSjC3L7KSaNJWMEgop_ZYOv6jZQau38ctVXGAC9hJlD8GlKuOpDkHQxnDf4RbQ,75,60,36,False,False,False
DIAMOND,II,LoYxdJKOeNWS6Jc0_tN8dNzE5WDg7c2m8cMHgLJ1xCqmx2ks-aAO4dNfAbGS5IdCLqrF_H_tTfBT4g,75,99,74,False,False,False
DIAMOND,II,DN7WNDYMD865-itImm70I2juA84gNhfzy-fLWb2b7IbIuOT-je8j5jnIcMdaRAnmPGYlAbzHFVA5nA,86,30,33,False,False,False
DIAMOND,II,HJoD9vVTBfMIX8MjFZESbXyFQ5SUgaaKntNo0SjR-BvYQp92Bic-rTkBqcR-rM7UG1Y2t6kuHKn2UQ,75,428,422,False,False,False
DIAMOND,II,k2-KgVxO3YN7QybS9_bXmXgJc6dftsE6AjQuSKK62D-qHxH4Jlu2UnvyT2NmjUtRbQfRh7r4p8xiGA,91,175,129,False,False,False
DIAMOND,II,vN6w3Wmt-kl2xCBABXzsmACEQqBPQK886I0O3_y9RTN-pGV3qroq22WJ-qz9dDO9tSvC6YQDkJ4FKg,41,347,310,False,False,False
DIAMOND,II,dfCui3MiiZCNDUxs2Jx_QElrTANUepiV0zWA2eVm0GftIDFVkVtFOjzTrlALuD2a5oPtm3ExV1kw2A,75,105,95,False,False,False
DIAMOND,II,B-FGsw-ucenXE_qXHqzLx4AbzzkkOE2Kn8psaf52WE6MEF9g8JmFIZmMuhueTFXhP6WKY6cB5JkAnw,75,211,174,True,False,False
DIAMOND,II,j_UwTGBERmDTzJKFyf0swJMGvRRrgUDBhd2JfNMlmO-nVtJPTaOcybjpB22xJjbnI9pAFITdREL1XA,68,204,215,False,False,False
DIAMOND,II,vKK7M7OzHZex_n9hE4sbPU-cOJYAcxG7ZM7TLawbGKOjrWJd0cQChyRcSQmC0wUoSgDjfJtcWjQUrA,75,71,49,False,False,False
DIAMOND,II,jCcurl6hxDtmuivgbn-DxKMLdk_QKy2czd6qa57AHquNBnNPEJvekK6IPL1glLvBcbe_7Y95LtoT0w,82,235,228,False,False,False
DIAMOND,II,T3bMqlLus4afMIL9xg1dBfs9SC2B3V_GVTGD-UvpH2-l1IY25sZIh0GSab5EeoojlNDYTVlYBXWgKw,75,90,93,False,False,False
DIAMOND,II,Fgg338BITc8To4StnWuHH6eeM-ISZhHrG1__UjiJLabP8f9i200_iL-3JZjq2blR0iaVuQPOJBwowg,11,491,493,False,False,False
DIAMOND,II,R_JtTZdR-aLWTq1fV21FXwsyakMj_mabI5rtjLwZnsthN4Rkptt0vKM_aULs7pl3vXhvtVw-MyhiBA,75,58,40,False,False,False
DIAMOND,II,9bWWvjS_h2T1mMu9EJdeshcKTf6egxx-9T7xX-f9X93XUbZEs4h1OHFg_Y0rSEhKPcGx_yLopbDdiw,42,53,40,False,False,False
DIAMOND,II,dOIA3qvp9J-x1xSDKj48S7byIO76wo4yp1WL1_jt47Fr2Nr0pMVClenAc4mbFUN_ZEMhN3d2SQ93YA,76,171,195,False,False,True
DIAMOND,II,RuZTz4uvQnw4BLQiDO8Zfto5_j-EXPqoGQgKxr52ykknJfxikQMFEg_Wpa5xhN6whNeJc6W41T41Tg,54,51,37,False,False,False
DIAMOND,II,18vmWetz2fxAH2rUs5WfYjjRZOrkKGw28x96VVTJJrgwA_VYsfEA61jcMqc1jXGeygtkQPXRN3na9g,15,19,11,False,False,False
DIAMOND,II,wsk8rap6T204yFYFIn7QnAgb0pEyd2oTaGf961gtHmbtQcyFVkKZ2YZO7shxanr8FO6TWA4tEBt2tg,75,29,15,False,False,False
DIAMOND,II,sKm0b23Dk6YTC1nJUcrXli4qsSKD8Ulk3Rj2fBALRV_uQJf_xVTwaK9olj037rzePxU51PhFd6s7XQ,75,157,143,False,False,False
DIAMOND,II,olKu0APY1WS_iGnDzDLxjsheKC4p6Nb2C5W0eLOUqpi5EFKSytecw-eQw04uipgp7aG6PZDxaUWHQg,7,289,270,False,False,False
DIAMOND,II,fMlL3RMS_XSCw1J7VhUS4wySfXY-F6XZQKISjI-JJsHShDkqxEdfZfEkziEbJYBR8fWjhAxBOxgtSw,74,63,55,False,False,False
DIAMOND,II,FHRGUQ8nka6uCtRNFL-fJGxFdUDaRke0Zxe8-c_BWq2GOcZJUMBXyTfGJLjexv11m8wsjghu_9OySw,75,161,142,False,False,False
DIAMOND,II,5KaLGPkAzbpY9ejfv217RKrq6Cg3SNhQXTF2O9pLbxEwgJVBiCWJJGzh6GtIL1QsoSbcVdCGxmn08Q,20,208,201,False,False,False
DIAMOND,II,4DIyH_QbgPJKgYGqpxTz0cufTC8K7nLQf5UR7oYr0f59B8sctQT7hQg6-983qCrE6zg91WIq8Cgaow,1,28,25,False,False,False
DIAMOND,III,7JgnhXj_BVMPkjPzcRpOWzVNtyECW5555Qp5CSz_sO-Xt_gYEWVwyaWQ7_orTzkZAB1b5k78cZEuCg,74,47,46,False,False,False
DIAMOND,III,mqoWJsqhWCWjCwmhdLuuhHtqMmRdNya1k_L9M7j2CXPqf-vIj0RWEeXgWzjFuSOVTcBLTw_bWUtqTg,79,99,84,False,False,False
DIAMOND,III,9SnKBGPGujoFmi4DDcgkskf5dGxRNAkJ2OICc_GBP0QDFf0T9biyipjeVTptbCu9k8QE5c6C8DiOXQ,4,45,50,False,False,False
DIAMOND,III,jOPAAbiNxi5-WoEzb8stcjJVK7SXqcWc3oYb9JIIAiYPLsbgW89ALjsJSx1Pe7gm4NIRFh141tZ3gA,67,48,39,False,False,False
DIAMOND,III,WiBZw-LrPqelXoYqpH8FbIfhjn9m_bHEPM3hkbMp93TwA3BlBLn3pL36WJgrvtlLcRYV7cWilH7ZRA,22,303,284,False,False,False
DIAMOND,III,EdkUuzfGHuN5oAXfIDAzVNVKdMHVbETCUSo9YnbaIB62MaNtcxM6tJ2xEQsm8iklrTsEsA-i96fheA,60,67,53,False,False,False
DIAMOND,III,WRitF9CTZ6j2ga9nB-dbvdYMM9sLTliiCQU-FTq4XK3F62tGlgNNpfOek4HVTUGYo4D43LLNy3VpPA,45,83,64,False,False,False
DIAMOND,III,vlpWaFhlwwRIHmYY4gmcEehRlC8UaKb9qUvwrY5Tfyb4XhUT72iir7ioTOUr2Xgv8Jb_bvflWsasog,13,111,99,False,False,False
DIAMOND,III,qCcbgjWcx4ADAjEwuHtTYaypb3rMPydo11A9DJk6LM5HbAXhA2sdm0jumLHQemY1e4RbNyMUgvNXuw,98,181,187,False,False,False
DIAMOND,III,j6Tg0yrfyNBHO2jjeCNZytpRSoQdgu2xDFDDJ_bsU7AQrC9-bmqMrTRAzV30z_BmqCUYAoL6ovukIQ,15,140,107,False,False,False
DIAMOND,III,J9tNJTrQU9HZ9pZOlRu80v7McE30ITAjKtJSy133O2R1XliMDB7BzWDl1KGyz8OiglnxI0oaIOk6Vw,35,30,29,False,False,False
DIAMOND,III,kt-5UZFKzUC58ZfgP55JThdHoCb-Hexf1dC9crb-PQc5JFadmf4_SFqq5WL1mpTmYFCNXmbxN2yzcA,10,191,177,False,False,False
DIAMOND,III,GRTJ9do0r-pUIoAnEcfvISzwIkHkw47xWdTBoIV82ZFeWJqj5RfeOY0x7dEuSENXio2Ah69bO0XIcQ,5,14,8,False,False,False
DIAMOND,III,ctc--mxbJG0_MIGm65rvgkGKbXWE4rEwUfdiN67a95IiDFZR9ZROnDTqDRaGEfk82DDhDZnvcbwyhQ,70,20,11,False,False,False
DIAMOND,III,2ysLw9OxjCbF2G9NWzl9VMInAHrQQ32asZJ8kQwy9jta1E5xNywz9-mQSiLGBBXH4Onapi-Yvst8HA,12,114,81,False,False,False
DIAMOND,III,OtpSTar4UH4U18MXXkOme_K8V1MoJbb37GD5ghzgIc4YsOAw1tI_QR9mt7OPy2_cYQa3FAJq-KF12w,7,74,46,False,False,False
DIAMOND,III,7RvmmhqsJJkM0VbLuwHefvqwugjnIUXWqEaHMpAHVOBeb1N3EEFxHVgrNIxmBYklyUti3hCB880kEw,52,112,98,False,False,False
DIAMOND,III,FRx6exWsiA2cBKkBssPysUfjXeRYcpOdhzsAIDmalFWXDZgYYkkvbBOYnBjpEtuDRqoQyOCccwgrHA,23,112,94,False,False,False
DIAMOND,III,djmx9X3Y_R8bblbKaFdAo89D4npdnFkwvHlh6mazUvbHdpA57-KHC3TvXwf9gnPzJy9oXfd1vexnKA,66,195,156,False,False,False
